drug_set_id,ds_version,plate_date,plate_id,scan_id,format,assay,cell_line_name,cell_id,drug_id,maxConc,maxConcPos,IC_ID,IC_50_EST,IC_50_LOW,IC_50_HIGH,AUC
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1114,329,267,1742540,1.211374,-2.889519,4.103341,0.510029
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1114,329,267,1852200,-1.920249,-6.358193,2.724679,0.529032
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1129,10,234,1742541,-2.088138,-5.603667,0.845102,0.514389
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1129,10,234,1852201,-7.006954,-11.963994,-1.937208,0.656598
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1138,10,282,1742542,-5.51281,-6.01311,-5.101756,0.383321
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1138,10,282,1852202,-8.870846,-12.642352,-5.84433,0.786017
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1194,10,114,1742543,-3.286715,-5.834035,-2.192871,0.448387
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1194,10,114,1852203,-8.614621,-12.297541,-5.270667,0.698025
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1218,1,306,1742544,-5.902562,-6.816277,-5.174315,0.409287
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1218,1,306,1852204,-9.766024,-12.397439,-7.038929,0.633421
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1241,10,354,1742545,-2.62943,-6.32986,0.239188,0.508052
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1241,10,354,1852205,-8.822953,-12.312883,-5.035762,0.690493
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1242,10,56,1742546,-3.373985,-5.272373,-2.535141,0.360269
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1242,10,56,1852206,-8.521564,-12.23552,-4.594684,0.678538
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1268,5,258,1742547,-4.961255,-10.262181,-0.67844,0.601376
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1268,5,258,1852207,-9.621475,-13.141553,-6.334092,0.692637
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1372,1,301,1742548,-12.45076,-14.617621,-10.914109,0.63469
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1372,1,301,1852208,-11.293263,-13.827391,-9.072508,0.684794
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1373,10,330,1742549,-8.729381,-10.745713,-6.433879,0.569976
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1373,10,330,1852209,-8.663885,-11.904255,-5.279229,0.695539
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1374,1,162,1742550,-7.579787,-10.764412,-5.963495,0.369873
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1374,1,162,1852210,-11.558545,-14.645845,-8.651981,0.692774
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,1549,5,66,1742551,-6.467451,-12.945527,-1.273588,0.619478
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,1549,5,66,1852211,-6.201312,-10.149709,-2.95539,0.522491
734,f,19-Sep-13,66932,80430,16,s,COLO-205,2582,4000,1,186,1742552,-5.33893,-9.044984,-1.932712,0.606356
734,f,09-Oct-13,68192,81237,16,s,COLO-205,2582,4000,1,186,1852212,-10.369891,-15.408071,-4.596804,0.722684
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1001,2000,27,1877006,4.771733,2.870593,6.467237,0.699212
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1003,0.1,75,1877007,-12.385311,-20.108964,-3.749286,0.857292
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1005,6,219,1877008,-5.508457,-9.591376,-2.467475,0.799924
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1007,0.0125,123,1877009,-12.106359,-20.172241,-5.746389,0.770825
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1011,2,315,1877010,-3.933894,-13.457281,0.110558,0.646181
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1012,10,51,1877011,-2.039806,-5.902433,-0.343905,0.639444
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1013,2,99,1877012,-6.364222,-13.463624,-1.023963,0.842958
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1017,5,147,1877013,-4.353644,-8.468675,-2.21436,0.585498
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1019,2,243,1877014,-2.016479,-6.915477,0.260851,0.666135
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1020,5,291,1877015,-1.82281,-4.914714,0.853396,0.734319
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1021,2,339,1877016,-9.785895,-18.443496,-0.479436,0.882474
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1023,2,32,1877017,-5.124653,-12.395293,-0.154132,0.793346
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1024,2,80,1877018,-6.243221,-16.128777,-1.278354,0.675975
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1025,10,128,1877019,-2.712267,-7.772725,1.687491,0.658749
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1026,1,176,1877020,-3.228554,-6.899727,-0.64929,0.613435
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1029,2,224,1877021,-1.891386,-6.740859,0.258064,0.662525
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1030,10,272,1877022,0.166865,-3.512198,1.932298,0.686329
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1032,0.5,320,1877023,-5.937174,-17.380412,-1.515285,0.661447
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1037,5,104,1877024,-4.532771,-9.40955,-0.706113,0.819863
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1038,2,152,1877025,-9.519385,-16.228216,-1.12888,0.887751
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1039,10,248,1877026,-0.666581,-7.312433,1.861226,0.700916
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1042,10,344,1877027,-0.561188,-4.772017,1.824161,0.668047
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1046,2,85,1877028,-5.449269,-8.869055,-0.909014,0.745317
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1047,8,133,1877029,-8.658687,-12.411607,-5.707181,0.842034
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1049,2,181,1877030,-2.677604,-9.116838,0.11364,0.623035
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1050,4,229,1877031,-3.192124,-7.96827,1.241113,0.735698
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1052,5,277,1877032,-5.916796,-11.887747,-1.688456,0.827173
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1053,4,325,1877033,-2.560428,-11.051213,0.77573,0.625928
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1054,4,61,1877034,-2.503172,-8.662406,0.759718,0.630401
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1057,0.25,109,1877035,-7.618167,-15.714646,-3.400862,0.751385
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1058,4,157,1877036,-7.962554,-11.659382,-3.122729,0.805086
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1059,2,253,1877037,-7.037833,-8.784979,-5.151382,0.761601
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1066,5,349,1877038,-4.24444,-14.207895,0.69822,0.686199
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1068,10,42,1877039,-2.641767,-3.311902,-2.230977,0.526332
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1072,5,90,1877040,-4.025503,-11.543725,0.744813,0.688813
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1073,20,296,1877041,-3.109974,-7.702719,1.425666,0.792259
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1083,1,138,1877042,-11.364944,-19.668456,-4.016224,0.864601
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1089,20,171,1877043,-1.639543,-5.589093,2.103221,0.753361
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1093,5,37,1877044,-0.94106,-5.670589,1.175744,0.675852
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1114,329,267,1877045,2.714795,-1.273891,5.150194,0.637613
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1129,10,234,1877046,-2.509927,-10.012145,1.70997,0.629943
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1138,10,282,1877047,-3.78757,-14.588953,0.609136,0.635712
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1194,10,114,1877048,-0.844035,-4.440077,1.850727,0.665512
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1218,1,306,1877049,-8.729289,-11.561433,-6.157271,0.838068
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1241,10,354,1877050,0.041676,-5.76862,2.245967,0.67872
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1242,10,56,1877051,-2.445957,-6.673827,-0.475873,0.646897
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1268,5,258,1877052,-5.394721,-11.256767,0.445766,0.830958
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1372,1,301,1877053,-11.62233,-15.644742,-8.47804,0.851725
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1373,10,330,1877054,-6.633151,-9.915225,-4.486798,0.800488
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1374,1,162,1877055,-6.687913,-10.216147,-3.122111,0.729833
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,1549,5,66,1877056,-10.664045,-19.724549,0.022604,0.878218
734,f,08-Oct-13,68056,81300,17,a,COLO-678,2596,4000,1,186,1877057,-3.613065,-9.679814,-0.7688,0.69697
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1001,2000,27,1753224,-0.256203,-0.952396,0.284009,0.376644
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1001,2000,27,1933766,0.013604,-2.44343,1.237669,0.448813
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1003,0.1,75,1753225,-7.3578,-7.717426,-7.035224,0.354285
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1003,0.1,75,1933767,-6.916048,-8.514487,-6.268424,0.376904
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1005,6,219,1753226,-3.607787,-5.191562,-2.774519,0.392891
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1005,6,219,1933768,-3.280767,-4.205422,-2.407244,0.607785
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1007,0.0125,123,1753227,-10.545807,-11.758627,-9.658207,0.481881
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1007,0.0125,123,1933769,-9.975909,-10.601611,-9.42295,0.513089
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1011,2,315,1753228,-2.313798,-9.135977,0.251638,0.674025
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1011,2,315,1933770,-3.533029,-6.216271,-0.196756,0.843275
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1012,10,51,1753229,-2.63684,-4.239389,-2.325892,0.304578
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1012,10,51,1933771,-1.556488,-2.862602,-0.620616,0.415261
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1013,2,99,1753230,-2.565277,-7.391879,0.184887,0.626975
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1013,2,99,1933772,-3.229099,-5.621879,-1.500376,0.776455
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1017,5,147,1753231,-7.417648,-8.933456,-5.35695,0.407014
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1017,5,147,1933773,-3.48104,-5.307108,-2.086427,0.7933
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1019,2,243,1753232,-6.768649,-7.917483,-5.537076,0.603484
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1019,2,243,1933774,-4.758639,-5.55411,-4.0671,0.59726
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1020,5,291,1753233,-8.10039,-14.484449,-2.79056,0.77982
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1020,5,291,1933775,-3.398133,-4.968681,-2.197851,0.774802
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1021,2,339,1753234,-2.734439,-4.859481,-1.226016,0.515793
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1021,2,339,1933776,-4.251598,-5.306377,-2.213059,0.572064
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1023,2,32,1753235,-1.377721,-3.122781,-0.201951,0.727284
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1023,2,32,1933777,-0.235226,-2.274314,1.773908,0.838803
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1024,2,80,1753236,-6.509776,-8.324476,-3.774894,0.524441
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1024,2,80,1933778,-5.535611,-6.268588,-4.888086,0.501177
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1025,10,128,1753237,-2.804141,-7.122775,-0.269067,0.74659
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1025,10,128,1933779,-0.057508,-1.543601,1.203604,0.800305
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1026,1,176,1753238,-5.07872,-5.911175,-4.036079,0.371373
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1026,1,176,1933780,-4.980244,-5.48886,-4.492708,0.390236
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1029,2,224,1753239,-3.694088,-7.232546,0.244946,0.62917
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1029,2,224,1933781,-2.892449,-4.649517,1.196453,0.746878
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1030,10,272,1753240,-1.427423,-2.717096,0.016746,0.719382
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1030,10,272,1933782,-0.253338,-2.848287,1.251851,0.756666
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1032,0.5,320,1753241,-7.737172,-10.944804,-5.609803,0.760946
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1032,0.5,320,1933783,-6.163628,-7.982005,-4.651259,0.768866
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1037,5,104,1753242,-2.419569,-3.91418,-0.654689,0.571705
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1037,5,104,1933784,-1.65094,-3.444696,-0.436791,0.667994
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1038,2,152,1753243,-5.659776,-7.796089,-3.349719,0.728629
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1038,2,152,1933785,-3.59175,-5.342425,-1.669991,0.793215
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1039,10,248,1753244,-0.2425,-3.760262,1.745217,0.633158
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1039,10,248,1933786,-5.63806,-7.886702,-3.416877,0.593252
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1042,10,344,1753245,-1.616964,-7.609687,1.780091,0.627012
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1042,10,344,1933787,-2.214969,-4.710654,1.817114,0.79404
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1046,2,85,1753246,-8.65945,-13.287849,-4.562696,0.80662
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1046,2,85,1933788,-4.058077,-6.132958,-1.967494,0.818936
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1047,8,133,1753247,-4.09146,-5.568378,-3.026471,0.508416
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1047,8,133,1933789,-2.915608,-4.193959,-0.834123,0.610967
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1049,2,181,1753248,-9.272825,-15.038201,-1.910514,0.853786
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1049,2,181,1933790,-3.684355,-6.358566,-1.04286,0.826602
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1050,4,229,1753249,-3.119297,-5.821607,-2.400087,0.527904
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1050,4,229,1933791,-3.44737,-4.348207,-1.642449,0.579638
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1052,5,277,1753250,-3.956404,-4.759676,-3.010524,0.57515
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1052,5,277,1933792,-2.919274,-4.267498,-1.703703,0.760736
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1053,4,325,1753251,-7.214283,-8.305023,-6.32988,0.615894
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1053,4,325,1933793,-5.77893,-7.110737,-4.696668,0.639212
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1054,4,61,1753252,-10.759817,-15.340922,-7.143923,0.745358
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1054,4,61,1933794,-6.162575,-8.188563,-4.688312,0.727676
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1057,0.25,109,1753253,-7.572313,-8.546777,-6.870192,0.504226
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1057,0.25,109,1933795,-6.73853,-7.595927,-5.936797,0.589704
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1058,4,157,1753254,-6.868732,-7.62125,-6.217721,0.516727
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1058,4,157,1933796,-5.618012,-6.745806,-4.475931,0.573676
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1059,2,253,1753255,-8.352462,-9.837319,-7.122056,0.67523
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1059,2,253,1933797,-5.429182,-6.541393,-4.503994,0.659179
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1066,5,349,1753256,-0.372831,-3.409689,0.293565,0.700866
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1066,5,349,1933798,0.060868,-1.364243,1.228934,0.801639
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1068,10,42,1753257,-3.107382,-3.972769,-2.75647,0.242746
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1068,10,42,1933799,-2.739774,-3.196185,-2.317654,0.335749
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1072,5,90,1753258,-2.629805,-11.922283,0.845586,0.654197
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1072,5,90,1933800,-1.345702,-3.297049,0.679765,0.82926
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1073,20,296,1753259,-2.274041,-5.358983,-1.240219,0.558467
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1073,20,296,1933801,-1.539852,-2.629702,-0.528528,0.638765
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1083,1,138,1753260,-6.310754,-7.88628,-3.724131,0.654721
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1083,1,138,1933802,-4.131266,-6.594368,-1.939785,0.628092
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1089,20,171,1753261,-1.316875,-3.078639,-0.228334,0.633418
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1089,20,171,1933803,-1.451139,-2.566986,-0.232021,0.677274
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1093,5,37,1753262,-3.329457,-4.815692,-1.659901,0.673786
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1093,5,37,1933804,-2.478602,-4.29923,-0.652132,0.808944
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1114,329,267,1753263,2.233198,-2.577143,5.278018,0.626254
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1114,329,267,1933805,1.411263,-0.802507,3.310582,0.809974
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1129,10,234,1753264,-2.868996,-4.34448,-1.538473,0.677439
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1129,10,234,1933806,-0.571229,-2.906263,1.075622,0.76916
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1138,10,282,1753265,-5.187942,-9.610097,-1.053312,0.676289
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1138,10,282,1933807,-5.674538,-8.339588,-2.293025,0.640292
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1194,10,114,1753266,-0.603371,-2.966625,0.400308,0.661229
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1194,10,114,1933808,-0.30586,-2.306453,1.003456,0.753366
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1218,1,306,1753267,-5.008066,-6.358394,-4.411936,0.436765
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1218,1,306,1933809,-4.721171,-6.085,-3.832566,0.570137
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1241,10,354,1753268,-1.839615,-4.902416,0.380772,0.682507
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1241,10,354,1933810,-0.971455,-2.551915,0.300035,0.747112
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1242,10,56,1753269,-4.794672,-7.236855,-2.585747,0.630398
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1242,10,56,1933811,-3.363786,-4.416856,-2.370334,0.608377
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1268,5,258,1753270,-0.597958,-5.414147,1.202183,0.698262
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1268,5,258,1933812,1.69679,-0.55835,4.260904,0.838286
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1372,1,301,1753271,-4.217297,-9.833284,-1.021918,0.669557
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1372,1,301,1933813,-3.948108,-6.346364,-1.024735,0.790351
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1373,10,330,1753272,-1.831176,-4.46285,-0.629512,0.604404
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1373,10,330,1933814,-1.421107,-2.430429,-0.495536,0.73913
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1374,1,162,1753273,-7.050733,-8.468051,-5.533629,0.707625
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1374,1,162,1933815,-3.5494,-4.290384,-2.85998,0.670478
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,1549,5,66,1753274,-8.335631,-12.665059,-3.453698,0.759566
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,1549,5,66,1933816,-4.627407,-6.523973,-3.154451,0.747355
734,f,04-Sep-13,66184,79034,17,a,GP5d,2716,4000,1,186,1753275,-10.332827,-17.563903,-1.536169,0.866575
734,f,21-Jan-14,69916,82995,17,a,GP5d,2716,4000,1,186,1933817,-4.34882,-7.027285,-0.661136,0.825491
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1001,2000,27,1876850,1.288192,0.633455,1.870717,0.549289
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1003,0.1,75,1876851,-6.031543,-6.85772,-5.299489,0.663028
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1005,6,219,1876852,-1.32353,-1.810252,-0.965659,0.525069
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1007,0.0125,123,1876853,-10.619764,-11.65362,-9.294771,0.586231
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1011,2,315,1876854,0.815742,-0.513741,2.715481,0.864679
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1012,10,51,1876855,-2.275845,-2.82628,-1.792322,0.449734
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1013,2,99,1876856,0.720851,-0.563246,2.545248,0.866222
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1017,5,147,1876857,-8.251428,-14.364203,-2.033535,0.599571
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1019,2,243,1876858,-1.284542,-2.236057,-0.192486,0.804893
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1020,5,291,1876859,2.845714,-0.930808,6.790022,0.895409
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1021,2,339,1876860,-1.548984,-2.123978,-0.417693,0.670169
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1023,2,32,1876861,-2.390957,-3.470757,-1.238682,0.827272
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1024,2,80,1876862,-3.415836,-4.163785,-2.705608,0.701676
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1025,10,128,1876863,1.162994,-0.670438,3.778595,0.79722
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1026,1,176,1876864,-5.410085,-6.291558,-4.585788,0.708798
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1029,2,224,1876865,-2.163663,-3.984874,1.719891,0.77446
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1030,10,272,1876866,-0.566205,-1.694941,0.832013,0.676078
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1032,0.5,320,1876867,-3.992824,-5.048479,-3.024437,0.836494
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1037,5,104,1876868,-0.004605,-0.269111,0.238553,0.697179
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1038,2,152,1876869,-0.775448,-2.046831,0.57833,0.868244
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1039,10,248,1876870,3.420432,0.090151,6.783837,0.860872
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1042,10,344,1876871,3.784783,2.762366,5.679293,0.902376
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1046,2,85,1876872,0.363975,-1.617621,2.790132,0.808313
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1047,8,133,1876873,-0.419825,-2.064408,1.097475,0.870896
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1049,2,181,1876874,0.484101,-2.296752,3.168339,0.881504
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1050,4,229,1876875,-1.921865,-2.381023,-1.423944,0.582347
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1052,5,277,1876876,-0.098272,-1.097156,0.97611,0.842136
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1053,4,325,1876877,-0.640347,-1.55748,0.257435,0.729857
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1054,4,61,1876878,-4.994085,-6.525241,-3.363013,0.653945
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1057,0.25,109,1876879,-4.359225,-5.947942,-3.625206,0.671829
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1058,4,157,1876880,-3.254319,-3.747444,-2.778445,0.577325
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1059,2,253,1876881,-2.795401,-3.472818,-1.942699,0.727939
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1066,5,349,1876882,0.763178,-0.736073,2.223909,0.862159
734,f,08-Oct-13,68080,81279,17,a,HCC-56,2784,1068,10,42,1876883,-2.542934,-2.839387,-2.228284,0.41941
