Hugo_Symbol	Entrez_Gene_Id	M032_Pre	M032_R1	M032_R2	M032_R3	M032_R5	M032_R6
C14orf164	100507650	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
DDX3X	1654	7.06082019445049	6.95082686034141	6.501388441885	6.61333032892954	7.28965894015837	7.24851294630289
VPS16	64601	6.80984222815694	6.96428954713791	7.15986295597587	7.238539232808	7.04420559098943	7.54974400726663
MYL5	4636	8.47701459091441	8.80032661532906	9.41799720319514	8.86473815093325	7.86523334256466	8.09182722045459
LINC00478	388815	4.29252250877362	4.87488836546059	4.76938601722193	3.96901012906246	3.91444717323682	4.40700724148386
ZNF407	55628	3.05210379871314	2.92026136519029	2.20439665466513	4.1170291283317	3.39216893954894	3.45950805503529
MCM3AP-AS1	114044	7.0871518331171	7.78840967976069	7.91536925208961	8.049501111947	7.39546244211697	8.09182722045459
PI4KAP1	728233	4.35480818309552	4.87488836546059	4.71118179674233	4.47916440210667	4.46837756696937	5.42887210753783
EFCAB8	388795	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
TMEM242	729515	3.73973916802447	2.20439665466513	3.53188173718512	3.60269483174414	3.76599211788116	3.45950805503529
TMEM167B	56900	3.38715415283304	3.42072466449342	3.15902538125815	2.20439665466513	2.20439665466513	2.20439665466513
FAM72D	728833	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
TNFRSF25	8718	4.35480818309552	5.48049183109682	5.3990606424167	5.87696236794172	4.78734447800054	4.70281611087749
TSTD1	100131187	4.5256485939248	4.20891570601749	4.21217335548438	3.96901012906246	4.16571169236674	3.83020558594204
CYB5RL	606495	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.74750173979235	2.20439665466513
CROCCP2	84809	5.22130393488098	5.1871393251837	4.98020394627829	4.7630034293641	4.82240783331473	5.36451490855168
C1orf167	284498	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
ATAD3C	219293	3.05210379871314	2.92026136519029	4.29616787642075	3.3601629058611	3.84256846245073	3.10543261539053
CCDC7	221016	2.20439665466513	3.42072466449342	3.15902538125815	3.03227131852234	2.74750173979235	3.29947951962511
FNIP1	96459	4.5256485939248	3.59624948756068	3.15902538125815	3.3601629058611	3.98224866864773	4.3390039518872
PAM16	51025	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
TENM3	55714	2.20439665466513	3.20690805475602	3.15902538125815	3.80032984434565	4.78734447800054	2.20439665466513
ZNF579	163033	2.20439665466513	2.92026136519029	3.53188173718512	3.60269483174414	2.20439665466513	2.84661518011193
FAM19A5	25817	2.20439665466513	2.92026136519029	3.92018308953016	3.03227131852234	2.96805980835339	3.71988016611992
NBPF1	55672	4.29252250877362	4.81521983748553	3.92018308953016	3.60269483174414	4.8565949376348	4.47165982153178
FAM228B	375190	4.007621593684	3.74704194778429	3.92018308953016	4.24937210646663	3.595318021956	4.19124723543371
ZSCAN12P1	221584	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
ZGLP1	100125288	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
MTMR9LP	339483	6.18566516508745	6.15916181389582	6.18490941328668	5.91497798336102	5.80116079848405	5.90517801605968
MIR1282	100302254	6.50558618877292	7.15243504201268	7.15986295597587	7.31124635754128	6.10959588702812	6.27892445637679
EBF2	64641	3.51823093553456	4.38846350842153	4.02536812991994	4.1170291283317	3.39216893954894	2.84661518011193
PPP3R1	5534	5.48442916037028	5.1871393251837	5.3247203677589	4.58059068075987	5.86841526323376	5.33119808663054
FANCG	2189	5.45750641641195	5.90266960242303	6.20559196839416	6.24806705921954	5.42931877521128	5.88251442990947
AP4M1	9179	7.65480111517096	7.77320659954497	7.90280436372654	7.93459206329225	7.78100460271505	8.31437952649303
PLXNA4	91584	3.05210379871314	2.92026136519029	3.3635857343891	3.3601629058611	3.49874688560142	2.84661518011193
ARIH2OS	646450	3.05210379871314	2.20439665466513	3.15902538125815	3.03227131852234	3.76599211788116	3.59756164266865
FAM200A	221786	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
PPP2R2A	5520	5.9564186386793	5.75475994938179	5.60111792281525	5.66998030351296	5.80116079848405	5.68691319428642
C19orf73	55150	2.8080630133522	2.92026136519029	3.15902538125815	3.03227131852234	2.20439665466513	2.20439665466513
ZNF880	400713	3.23553357106303	3.74704194778429	3.80485336382535	2.20439665466513	3.595318021956	3.83020558594204
TRIM16	10626	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.84661518011193
FXYD7	53822	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.84661518011193
XKR9	389668	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
SLC12A8	84561	2.8080630133522	2.92026136519029	3.15902538125815	3.03227131852234	2.20439665466513	2.20439665466513
APOL6	80830	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
FADS3	3995	6.63034528452506	6.56532880836151	7.06147085553865	6.95963521192774	6.61797285703619	7.50617226434751
CCNL2	81669	8.21603309589405	8.76618962677678	9.03334266455878	9.27753095184138	8.52883182326454	9.55273362662469
UBA52	7311	8.05653728441788	8.55136907461162	8.78220153114864	8.6629934093236	7.6059940858763	7.52084306516447
MYBPHL	343263	2.20439665466513	2.92026136519029	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
ZNF630	57232	2.8080630133522	3.20690805475602	2.20439665466513	2.20439665466513	2.74750173979235	2.84661518011193
BTBD19	149478	4.08513567188356	4.38846350842153	4.12224844642155	4.36931867120386	4.16571169236674	4.90019129395016
FAM185A	222234	3.23553357106303	3.59624948756068	3.80485336382535	3.03227131852234	3.39216893954894	2.84661518011193
URAHP	100130015	4.41425214460053	4.3018041566118	4.29616787642075	5.06782389947349	5.04559724251255	4.75490080082751
LINC00152	112597	3.38715415283304	3.59624948756068	3.80485336382535	3.03227131852234	2.20439665466513	2.20439665466513
DCDC2B	149069	3.63459467899756	2.20439665466513	2.20439665466513	2.20439665466513	3.49874688560142	3.10543261539053
C10orf55	414236	5.01365955968099	5.44214632241132	4.65036661687313	4.7630034293641	5.10326761209626	4.19124723543371
SEC22B	100996517	4.5256485939248	5.32042215366359	4.71118179674233	4.7630034293641	4.82240783331473	4.85345313425425
NUTM2A-AS1	728190	4.47112237825734	4.10871389215343	4.58667876934559	4.1170291283317	4.10751173597147	4.19124723543371
VPS52	6293	7.25136766870913	7.44892568328107	7.1169611563556	6.99539442530452	7.33764461502758	7.58507363637631
LINC00630	100287765	2.8080630133522	2.20439665466513	2.20439665466513	3.03227131852234	3.13445734268975	2.20439665466513
LINC00571	100874188	3.05210379871314	2.92026136519029	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
TSSC2	650368	2.20439665466513	2.20439665466513	3.15902538125815	2.20439665466513	2.96805980835339	2.20439665466513
LGALS8-AS1	100287902	4.5780294521258	4.54631089152221	4.12224844642155	5.2592057178579	4.88995052000503	5.33119808663054
ENTPD3-AS1	285266	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.84661518011193
HLA-DPB1	3115	8.09161277430336	7.89759230843025	7.4550217306236	8.606374602735	6.57852117277792	5.73839276016351
AFG3L1P	172	5.43006007035274	5.62424884251666	5.20526562128656	5.47948135335565	5.28817778327761	6.03408161746553
EPB41L4A-AS1	114915	3.23553357106303	2.20439665466513	3.15902538125815	2.20439665466513	2.74750173979235	2.20439665466513
GLTPD1	80772	3.23553357106303	2.92026136519029	3.80485336382535	3.80032984434565	3.6839239310241	3.29947951962511
EGFR-AS1	100507500	3.23553357106303	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	3.10543261539053
SNHG14	91380	5.284180898365	4.93207164235646	4.02536812991994	6.02329968962091	5.81827456702345	5.99239397814818
DNAJC27-AS1	729723	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
HOXD-AS1	401022	2.20439665466513	3.20690805475602	3.53188173718512	3.03227131852234	3.39216893954894	3.10543261539053
SLC25A5-AS1	100303728	2.8080630133522	2.20439665466513	2.88546166182359	3.03227131852234	2.20439665466513	2.20439665466513
OACYLP	390858	2.20439665466513	2.92026136519029	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
C17orf72	92340	2.8080630133522	3.59624948756068	4.02536812991994	4.1170291283317	3.27247250464334	2.20439665466513
C4B	721	2.8080630133522	3.20690805475602	2.88546166182359	3.03227131852234	2.20439665466513	2.84661518011193
ADM5	199800	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
ZMIZ1-AS1	283050	2.20439665466513	3.74704194778429	2.88546166182359	3.3601629058611	2.74750173979235	3.45950805503529
PTCHD3P1	387647	5.37351024146423	4.61872500904055	4.44940734225704	5.06782389947349	4.27466280295792	5.07275194237101
SH3BP5-AS1	100505696	4.41425214460053	4.98697671387641	4.65036661687313	4.7630034293641	4.5555007898251	4.80506537675542
LAMTOR5-AS1	101410535	6.55679780136188	6.96428954713791	6.58257540868519	6.30629693630329	6.25456553869145	6.22602577547169
NPIPA3	642778	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
PCOLCE-AS1	100129845	5.87777704152888	7.0801006847112	9.8528919502453	8.04097988851545	7.789652431267	7.61955778054531
TEX26-AS1	100507064	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
COL4A2-AS2	100129836	4.41425214460053	5.93049425597359	4.87883647161647	5.5295632062838	5.61763580094565	4.75490080082751
LINC00240	100133205	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
OPA1-AS1	100873941	4.22707930410932	4.75282804137988	3.53188173718512	3.80032984434565	4.82240783331473	4.70281611087749
C17orf89	284184	2.8080630133522	3.59624948756068	3.53188173718512	3.3601629058611	3.49874688560142	2.20439665466513
PRRT4	401399	2.20439665466513	2.20439665466513	4.02536812991994	2.20439665466513	2.20439665466513	2.84661518011193
PGM5-AS1	572558	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
PLEKHM1	9842	4.29252250877362	4.54631089152221	3.53188173718512	3.80032984434565	3.84256846245073	3.10543261539053
SFTA1P	207107	2.20439665466513	3.20690805475602	2.20439665466513	3.03227131852234	2.74750173979235	2.84661518011193
JPX	554203	3.51823093553456	3.42072466449342	3.3635857343891	2.20439665466513	2.20439665466513	3.45950805503529
ARHGAP23	57636	6.23372912677588	6.25012647592924	6.34256491603352	6.0576545768845	6.37472045623222	6.31313524860984
GBP1P1	400759	3.05210379871314	2.20439665466513	2.20439665466513	3.03227131852234	2.74750173979235	2.20439665466513
MTOR-AS1	100873935	4.41425214460053	3.42072466449342	3.53188173718512	3.03227131852234	4.5555007898251	4.47165982153178
SBDSP1	155370	5.18877368017296	5.0906562124717	4.93045196190427	4.67487247627882	4.92251584091752	5.42887210753783
SLC26A6	65010	7.04299426917275	7.19871459955098	7.29107265113151	7.96193401387608	7.33173311009617	7.90320969175682
FGD5-AS1	100505641	3.05210379871314	2.92026136519029	3.80485336382535	3.60269483174414	3.13445734268975	3.10543261539053
DHRS4L1	728635	2.20439665466513	3.20690805475602	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
PROSER2-AS1	219731	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
MIAT	440823	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	3.13445734268975	2.20439665466513
TRAM2-AS1	401264	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
FAM229A	100128071	2.20439665466513	2.92026136519029	2.88546166182359	3.03227131852234	2.74750173979235	2.20439665466513
ERCC6	2074	3.73973916802447	2.92026136519029	3.15902538125815	3.60269483174414	3.13445734268975	3.71988016611992
LINC00115	79854	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
NOL7	51406	7.61917679878877	7.82573031832444	8.10280435064386	7.50964154086069	7.30784143445374	7.63312365913982
SATB2-AS1	150538	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
ELFN1	392617	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
LINC00035	171022	2.8080630133522	2.20439665466513	2.88546166182359	3.03227131852234	2.74750173979235	2.20439665466513
KCNIP2-AS1	100289509	3.23553357106303	2.20439665466513	3.53188173718512	2.20439665466513	3.13445734268975	2.20439665466513
PRICKLE2-AS3	100874243	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	3.13445734268975	2.84661518011193
ZNF503-AS1	253264	2.8080630133522	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
BAIAP2-AS1	440465	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
AP4B1-AS1	100287722	3.63459467899756	3.99977108730234	3.67675151376175	4.67487247627882	4.10751173597147	4.3390039518872
TEX22	647310	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
TMEM191A	84222	2.8080630133522	2.20439665466513	3.15902538125815	2.20439665466513	2.74750173979235	3.10543261539053
CFLAR-AS1	65072	5.31459279147373	5.84533587391493	5.16306947479751	5.91497798336102	5.38382681097436	5.26209586377091
ST7-AS2	93654	5.284180898365	4.20891570601749	4.21217335548438	4.24937210646663	4.67638838209482	4.85345313425425
ANKRD18DP	348840	2.20439665466513	2.92026136519029	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
ADIPOQ-AS1	100874095	2.20439665466513	2.20439665466513	3.92018308953016	3.60269483174414	3.595318021956	2.20439665466513
LINC00323	284835	2.8080630133522	2.92026136519029	2.20439665466513	3.03227131852234	3.13445734268975	2.84661518011193
TEX41	401014	3.92486093503743	2.20439665466513	4.21217335548438	3.3601629058611	3.27247250464334	3.59756164266865
ENTPD1-AS1	728558	4.08513567188356	4.54631089152221	3.53188173718512	4.1170291283317	3.27247250464334	2.84661518011193
FAM66C	440078	2.8080630133522	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
HSBP1L1	440498	3.83595925662444	3.59624948756068	3.80485336382535	3.3601629058611	3.39216893954894	3.83020558594204
PSMD5-AS1	253039	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
SRRM5	100170229	6.47927849718754	5.95778647146862	7.01548487483132	6.5181029503981	5.81827456702345	6.11397620758874
KIAA0125	9834	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
CACTIN-AS1	404665	3.83595925662444	4.3018041566118	3.67675151376175	3.96901012906246	3.91444717323682	4.59221439042704
LINC00840	100506835	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
LHFPL3-AS1	645591	6.47927849718754	5.0906562124717	5.43480894696802	5.5295632062838	5.31270730086054	5.57798866092408
DANCR	57291	3.38715415283304	2.20439665466513	2.20439665466513	3.03227131852234	2.96805980835339	3.10543261539053
LTA	4049	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	3.10543261539053
LINC00511	400619	3.92486093503743	3.20690805475602	3.67675151376175	3.03227131852234	3.84256846245073	4.26724651859658
WDR46	9277	7.29719010370223	8.00560357932908	8.11374790669343	9.20312278648978	8.06365025117347	8.46983320933841
ZNF717	100131827	2.20439665466513	2.92026136519029	3.15902538125815	2.20439665466513	3.27247250464334	2.84661518011193
ST7-AS1	93653	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	3.13445734268975	2.20439665466513
WASH7P	653635	3.38715415283304	3.88014039241458	3.67675151376175	3.96901012906246	2.96805980835339	3.83020558594204
NBPF13P	728989	3.51823093553456	2.20439665466513	2.20439665466513	3.03227131852234	2.74750173979235	2.84661518011193
PARG	8505	4.15810203211784	4.38846350842153	4.29616787642075	3.96901012906246	4.10751173597147	4.47165982153178
RBM26-AS1	100505538	2.8080630133522	3.20690805475602	2.88546166182359	2.20439665466513	2.96805980835339	2.20439665466513
TP73-AS1	57212	3.23553357106303	3.88014039241458	3.67675151376175	3.3601629058611	3.91444717323682	4.3390039518872
HPN-AS1	100128675	2.8080630133522	2.92026136519029	2.88546166182359	3.03227131852234	2.74750173979235	3.10543261539053
KIF9-AS1	285352	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
SCAMP4	113178	5.12134783302523	5.0906562124717	4.98020394627829	4.99769947913833	5.33681572621547	5.07275194237101
LTB	4050	2.20439665466513	2.20439665466513	3.15902538125815	3.80032984434565	2.74750173979235	2.20439665466513
DIAPH3-AS1	100874195	3.05210379871314	2.20439665466513	3.15902538125815	2.20439665466513	2.74750173979235	3.29947951962511
MIR3916	100500849	3.05210379871314	2.92026136519029	2.88546166182359	2.20439665466513	2.96805980835339	2.20439665466513
DNMBP-AS1	100188954	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
MFI2-AS1	100507057	4.9758215920411	4.10871389215343	4.65036661687313	5.47948135335565	5.5161248144628	5.45998131031965
RNF144A-AS1	386597	3.05210379871314	2.20439665466513	3.15902538125815	2.20439665466513	2.74750173979235	2.20439665466513
LINC00693	645206	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
EFCAB14-AS1	100130197	3.92486093503743	4.10871389215343	3.80485336382535	4.58059068075987	4.37510711830511	4.02397691051039
MT-ATP8	4509	5.08637084531803	6.41636929211376	5.91012134890603	8.06639394898117	5.9326377503766	5.94945233560843
ARMCX3-AS1	100128574	2.20439665466513	3.59624948756068	3.80485336382535	3.80032984434565	3.98224866864773	3.71988016611992
ORM2	5005	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.84661518011193
GUSBP11	91316	5.05049130475146	5.40272924674744	4.98020394627829	5.62470307807688	5.04559724251255	5.94945233560843
OST4	100128731	7.00666602170317	7.3082964689632	7.43769983270598	7.33933167337682	6.33971973818542	6.58905623119715
KIAA1984-AS1	100131193	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	3.10543261539053
ARL17B	51326	3.73973916802447	4.10871389215343	3.80485336382535	3.3601629058611	3.49874688560142	4.02397691051039
WEE2-AS1	285962	3.23553357106303	3.88014039241458	4.93045196190427	2.20439665466513	2.96805980835339	4.26724651859658
MRPL45P2	653479	3.05210379871314	2.20439665466513	2.88546166182359	3.03227131852234	3.13445734268975	2.20439665466513
LINC00954	400946	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	3.10543261539053
ANKRD20A8P	440482	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
MED4-AS1	100873965	5.34436010109702	5.65801867313642	5.46967345280302	5.47948135335565	5.26321178811101	5.63349655289974
RPL41	6171	2.8080630133522	3.20690805475602	3.15902538125815	3.03227131852234	2.20439665466513	2.20439665466513
VIM-AS1	100507347	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
TTTY10	246119	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
HLA-DRB6	3128	2.20439665466513	3.42072466449342	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
PATL2	197135	3.92486093503743	3.99977108730234	2.20439665466513	3.03227131852234	3.27247250464334	3.10543261539053
ZNF688	146542	2.8080630133522	3.74704194778429	3.53188173718512	3.80032984434565	2.96805980835339	2.84661518011193
ZRANB2-AS2	100852410	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
TOB1-AS1	400604	2.8080630133522	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
ANKRD36BP2	645784	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
CISD3	284106	5.58726751143169	6.03666495522213	6.16392357373665	5.83790475916426	5.10326761209626	5.11273291504108
PRRT3-AS1	100874032	3.05210379871314	2.92026136519029	3.3635857343891	3.3601629058611	2.74750173979235	3.45950805503529
TMEM254-AS1	219347	3.38715415283304	2.20439665466513	2.20439665466513	3.60269483174414	2.74750173979235	2.20439665466513
TPRG1-AS2	100874027	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
HOXB-AS1	100874362	3.73973916802447	3.74704194778429	4.12224844642155	3.80032984434565	2.96805980835339	4.02397691051039
ANKRD18B	441459	2.20439665466513	2.20439665466513	2.20439665466513	3.80032984434565	2.96805980835339	2.20439665466513
PSMG3-AS1	114796	3.92486093503743	3.74704194778429	3.92018308953016	3.03227131852234	3.27247250464334	3.10543261539053
PPP5D1	100506012	2.20439665466513	2.92026136519029	2.88546166182359	2.20439665466513	2.74750173979235	2.20439665466513
THAP7-AS1	439931	3.92486093503743	3.42072466449342	4.37503265632348	3.80032984434565	3.76599211788116	3.59756164266865
LIMD1-AS1	644714	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
ZNF32-AS2	414208	3.23553357106303	4.38846350842153	4.12224844642155	3.80032984434565	3.39216893954894	3.10543261539053
GTF2IRD1P1	729156	3.05210379871314	3.20690805475602	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
FTX	100302692	2.8080630133522	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
DNM3OS	100628315	3.05210379871314	2.20439665466513	3.3635857343891	3.03227131852234	2.20439665466513	2.84661518011193
MIR205HG	406988	3.23553357106303	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
HSBP1	3281	6.56932027836833	7.28703703159225	7.1169611563556	6.33454783228728	6.20353208966954	6.37920028598892
LINC00271	100131814	3.23553357106303	2.92026136519029	2.88546166182359	3.60269483174414	3.13445734268975	3.45950805503529
HCG18	414777	3.05210379871314	2.92026136519029	2.88546166182359	2.20439665466513	2.74750173979235	2.20439665466513
MORF4L2-AS1	340544	5.284180898365	5.27738755140152	4.87883647161647	4.36931867120386	4.95432905251717	4.64864898539274
APCDD1L-AS1	149773	2.8080630133522	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
HLA-DPA1	3113	8.10024992707251	8.01855330299757	7.39346136608036	8.98952312758612	6.94696385127894	6.45771856484617
LINC00032	158035	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
RPS18	6222	2.8080630133522	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
FAHD2CP	729234	4.15810203211784	3.99977108730234	4.12224844642155	3.03227131852234	3.84256846245073	3.45950805503529
DLEU2	406948	3.38715415283304	2.20439665466513	3.15902538125815	3.03227131852234	2.20439665466513	2.20439665466513
DIRC3	729582	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
TSPAN19	144448	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
TMEM44-AS1	100507297	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.74750173979235	2.20439665466513
TRAF3IP2-AS1	643749	3.23553357106303	2.20439665466513	2.88546166182359	3.3601629058611	3.13445734268975	3.10543261539053
IDH1-AS1	100507475	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
TAPBP	6892	5.40206887688808	5.13973224074971	4.21217335548438	5.42755789965926	5.28817778327761	4.64864898539274
LEF1-AS1	641518	5.31459279147373	4.20891570601749	3.67675151376175	3.3601629058611	5.04559724251255	3.93099723770223
TMEM253	643382	3.05210379871314	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	3.10543261539053
TMA7	51372	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	3.10543261539053
MCTS1	28985	5.77294830044845	6.06201851461783	6.12100521272884	5.83790475916426	5.42931877521128	5.36451490855168
LINC00202-1	387644	2.20439665466513	2.20439665466513	2.20439665466513	3.60269483174414	2.20439665466513	2.20439665466513
GNG12-AS1	100289178	4.22707930410932	3.59624948756068	4.12224844642155	3.3601629058611	3.84256846245073	3.10543261539053
LINC00493	388789	2.8080630133522	2.92026136519029	3.67675151376175	2.20439665466513	2.20439665466513	2.20439665466513
HLA-DQB2	3120	4.007621593684	4.10871389215343	2.88546166182359	4.24937210646663	3.27247250464334	2.20439665466513
GOLGA8N	643699	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
IDI2-AS1	55853	4.5780294521258	3.74704194778429	4.44940734225704	3.60269483174414	4.46837756696937	3.45950805503529
LINC00665	100506930	3.51823093553456	2.92026136519029	2.20439665466513	3.03227131852234	3.595318021956	3.10543261539053
COL4A2-AS1	100874203	4.29252250877362	5.98456645712755	4.87883647161647	5.2592057178579	4.8565949376348	4.3390039518872
LYRM9	201229	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
SEC1P	653677	3.38715415283304	3.59624948756068	3.15902538125815	4.24937210646663	3.39216893954894	4.11040717257858
DPYD-AS1	100873932	3.05210379871314	3.42072466449342	2.20439665466513	3.60269483174414	3.84256846245073	2.84661518011193
HCG25	414765	5.05049130475146	5.55419499486714	5.3247203677589	5.19828022818515	5.18552743007647	5.68691319428642
SNHG15	285958	5.68314161230581	5.36217751327654	5.88464411860805	5.47948135335565	4.92251584091752	5.18940921236287
CYP1B1-AS1	285154	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
LINC00327	100506697	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	3.29947951962511
VPS13A-AS1	100286938	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
NALCN-AS1	100885778	2.20439665466513	2.20439665466513	2.20439665466513	3.3601629058611	2.96805980835339	2.20439665466513
SNHG7	84973	3.83595925662444	4.38846350842153	4.51981256494868	5.31759255626309	4.27466280295792	4.64864898539274
LINC00884	401106	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
USP32P2	220594	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
NKAPP1	158801	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
HOTAIRM1	100506311	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
STXBP5-AS1	729178	2.8080630133522	3.20690805475602	3.15902538125815	3.03227131852234	2.96805980835339	2.20439665466513
LINC00460	728192	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
TTTY18	252950	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
LINC00284	121838	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
HIST1H2BN	8341	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
